department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LIMA,118016,0,-11.841451108999928,-76.24030817699997
LIMA,118017,0,-11.825874043999928,-76.24622675199998
LIMA,118018,0,-11.811932006999932,-76.25679548599999
LIMA,118019,0,-11.806050035999927,-76.27913478299996
LIMA,118020,0,-11.806117663999933,-76.27378166999995
LIMA,118021,0,-11.780279493999952,-76.29584699799994
LIMA,118022,0,-11.90453684799996,-76.17075980399994
LIMA,118023,0,-11.913484166999979,-76.15613478799997
LIMA,118024,0,-11.915804970999947,-76.15145795799998
LIMA,118025,0,-11.915382747999956,-76.14131994099995
LIMA,118026,0,-11.89301853599994,-76.13806409499995
LIMA,118027,0,-11.87612950999994,-76.14681133699997
LIMA,118028,0,-11.870783157999934,-76.12791785499998
LIMA,118029,0,-11.859988941999976,-76.14336271799993
LIMA,118030,0,-11.850550834999979,-76.13525562499996
LIMA,118031,0,-11.850369332999946,-76.14566174399994
LIMA,118032,0,-11.851773985999957,-76.15236942099995
LIMA,118033,0,-11.846678790999933,-76.15304282699998
LIMA,118034,0,-11.83941870899997,-76.15431334199997
LIMA,118035,0,-11.83687767999993,-76.15358733399995
LIMA,118036,0,-11.834094647999963,-76.15455534499995
LIMA,118037,0,-11.831674620999944,-76.15637036599998
LIMA,118038,0,-11.835062659999949,-76.16036341099993
LIMA,118039,0,-11.83439715099997,-76.13459011799995
LIMA,118040,0,-11.821298752999954,-76.16732098899996
LIMA,118041,0,-11.818651847999943,-76.17170728899998
LIMA,118042,0,-11.805946703999957,-76.16974101699998
LIMA,118043,0,-11.800047886999941,-76.16595972399995
LIMA,118044,0,-11.791955919999957,-76.15113705599998
LIMA,118045,0,-11.894602139999959,-76.30188536599996
LIMA,118046,0,-11.998507781999933,-76.25552910899995
LIMA,118047,0,-11.96671023899996,-76.29743448199997
LIMA,118048,0,-11.78051650399993,-76.23489164099993
LIMA,118049,0,-11.788030012999966,-76.20226418199996
LIMA,118050,0,-11.801446994999932,-76.19522576499998
LIMA,118051,0,-11.918130740999963,-76.18576789299993
LIMA,118052,0,-11.916701062999941,-76.18235865999998
LIMA,118053,0,-11.922639725999932,-76.18642774499995
LIMA,118054,0,-11.965969976999924,-76.15662445099997
LIMA,118055,0,-11.99414999999993,-76.14612999999997
LIMA,118056,0,-11.948631799999923,-76.29126787199993
LIMA,118057,1,-11.817119999999932,-76.34513999999996
LIMA,118058,1,-11.857497115999928,-76.38528620999995
LIMA,118059,2,-11.843977706999963,-77.08027041599996
LIMA,118060,21,-12.051530214999957,-77.03187863799997
LIMA,118061,5,-12.028280482999945,-76.91201430999996
LIMA,118062,14,-12.145780208999952,-77.02029352799997
LIMA,118063,17,-12.058364674999947,-77.05103530199995
LIMA,118064,7,-12.17698946799992,-77.01915354699997
LIMA,118065,0,-12.124214345999969,-76.80696230899997
LIMA,118066,0,-12.042246009999925,-76.72124542799997
LIMA,118067,0,-12.045024807999935,-76.72287846899997
LIMA,118068,0,-12.045875788999979,-76.72652705199994
LIMA,118069,0,-12.05063671899995,-76.73289257799996
LIMA,118070,1,-12.055130858999979,-76.74223235999995
LIMA,118071,1,-12.064223735999981,-76.75169662199994
LIMA,118072,21,-12.050891709999968,-76.99707191299996
LIMA,118073,17,-12.074486663999947,-77.04637915899997
LIMA,118074,8,-12.085763733999952,-76.93651820499997
LIMA,118075,20,-12.074695144999964,-77.01723979199994
LIMA,118076,17,-12.082970434999943,-77.03577980099999
LIMA,118077,1,-12.27711884999996,-76.86662867699994
LIMA,118078,3,-12.227182244999938,-76.88195863199996
LIMA,118079,2,-12.243644531999962,-76.85715234399999
LIMA,118080,0,-12.26732544499992,-76.83946773199995
LIMA,118081,0,-12.280060546999957,-76.84790624999994
LIMA,118082,0,-12.28111704199994,-76.82927212799996
LIMA,118083,0,-12.283505858999941,-76.83251367199995
LIMA,118084,17,-12.092047993999925,-77.06577721499997
LIMA,118085,16,-12.072890915999949,-77.06263811299993
LIMA,118086,18,-12.116959129999943,-77.03138444699994
LIMA,118087,2,-12.229056993999958,-76.85911030999995
LIMA,118088,0,-12.147054687999956,-76.83978818899999
LIMA,118089,0,-12.152965341999959,-76.83085010699995
LIMA,118090,0,-12.163674700999929,-76.83881611599998
LIMA,118091,1,-12.158570312999917,-76.85466601499996
LIMA,118092,2,-12.16249399499998,-76.85940421299995
LIMA,118093,2,-12.172056019999951,-76.86178330999996
LIMA,118094,0,-12.174771484999955,-76.84422265599994
LIMA,118095,2,-12.182110018999925,-76.84948618299995
LIMA,118096,1,-12.204361327999946,-76.84617310099998
LIMA,118097,0,-12.48284882099994,-76.79663362399998
LIMA,118098,0,-12.443089054999971,-76.77633392299998
LIMA,118099,0,-12.445527986999934,-76.78118540099996
LIMA,118100,0,-12.337942860999926,-76.825286298
LIMA,118101,0,-12.257185546999947,-76.76045312499997
LIMA,118102,0,-12.275775390999959,-76.75512109399995
LIMA,118103,0,-12.304886718999967,-76.82011523399996
LIMA,118104,0,-12.370061318999955,-76.79121016499995
LIMA,118105,0,-12.355255859999943,-76.76174218699998
LIMA,118106,21,-12.031263402999969,-77.03028766399996
LIMA,118107,0,-12.38771679699994,-76.77923046899997
LIMA,118108,0,-12.376120074999953,-76.76609751099994
LIMA,118109,0,-12.377071101999944,-76.75680078099998
LIMA,118110,19,-12.100015848999938,-76.99147666299996
LIMA,118111,17,-12.101150966999969,-77.03537071899996
LIMA,118112,19,-12.02255265099995,-77.00139099999996
LIMA,118113,9,-12.15839648499996,-76.96975781199995
LIMA,118114,19,-12.072013235999973,-76.99519394099997
LIMA,118115,18,-12.025945205999962,-77.06599332399998
LIMA,118116,15,-12.086552129999976,-77.08494105299997
LIMA,118117,14,-12.047166994999941,-76.96187546499993
LIMA,118118,0,-12.407683884999917,-76.77465552299998
LIMA,118119,14,-12.142540802999974,-77.00638065199996
LIMA,118120,18,-12.114907060999936,-77.011926347
LIMA,118121,5,-12.215826171999932,-76.94078320299997
LIMA,118122,8,-12.156740234999962,-76.95032421899998
LIMA,118123,0,-12.35459374999994,-76.36027148399995
LIMA,118124,0,-12.357419921999963,-76.36243945299998
LIMA,118125,0,-12.365976561999949,-76.37627538999999
LIMA,118126,0,-12.374632811999955,-76.38263476499998
LIMA,118127,0,-12.391609374999971,-76.38998437499998
LIMA,118128,0,-12.423275389999965,-76.41511718699996
LIMA,118129,0,-12.426364797999959,-76.41892432599997
LIMA,118130,0,-12.43661494299994,-76.42531372499997
LIMA,118131,0,-12.450150267999952,-76.42451799199995
LIMA,118132,0,-12.467399746999947,-76.43958234499996
LIMA,118133,0,-12.476333983999954,-76.44750781199997
LIMA,118134,0,-12.48092584199998,-76.447261052
LIMA,118135,0,-12.495069500999934,-76.45190240599999
LIMA,118136,0,-12.405894301999984,-76.55026165799995
LIMA,118137,0,-12.410863280999935,-76.57093749999996
LIMA,118138,0,-12.461442715999965,-76.64278457399996
LIMA,118139,0,-12.451580078999932,-76.75302539099994
LIMA,118140,0,-12.46501367199994,-76.74317382799995
LIMA,118141,0,-12.47364353499995,-76.72679801099997
LIMA,118142,0,-12.484930056999925,-76.75166279199993
LIMA,118143,0,-12.49203403199993,-76.75128565399996
LIMA,118144,0,-12.495307635999946,-76.74583986599998
LIMA,118145,0,-12.499082965999945,-76.74316435399999
LIMA,118146,0,-12.080558157999977,-76.51051308999996
LIMA,118147,0,-12.03371093699996,-76.71062109399998
LIMA,118148,0,-12.031015187999976,-76.70723828099995
LIMA,118149,0,-12.025406249999946,-76.68817216599996
LIMA,118150,0,-12.024971377999966,-76.67133219699997
LIMA,118151,0,-12.02917744299998,-76.68188520199999
LIMA,118152,0,-12.02790494099997,-76.66360573799994
LIMA,118153,0,-12.021300803999965,-76.65677204399998
LIMA,118154,0,-12.017956448999948,-76.64333847299997
LIMA,118155,0,-12.018876700999948,-76.63520551399995
LIMA,118156,0,-12.033809819999929,-76.62152212799998
LIMA,118157,0,-12.039083072999976,-76.59220117199999
LIMA,118158,0,-12.04524414099996,-76.57087304699996
LIMA,118159,0,-12.048364299999943,-76.55601223299993
LIMA,118160,0,-12.049267722999959,-76.56607623299999
LIMA,118161,0,-12.056008164999982,-76.54476815999999
LIMA,118162,0,-12.064082030999947,-76.53722851499998
LIMA,118163,0,-12.062558302999939,-76.53291406299996
LIMA,118164,0,-12.051351477999951,-76.48663584599996
LIMA,118165,0,-12.066765479999962,-76.52377690799995
LIMA,118166,0,-12.068958524999978,-76.52359551799998
LIMA,118167,0,-12.075519530999934,-76.51583398399998
LIMA,118168,0,-12.098616895999948,-76.54427495399995
LIMA,118169,0,-12.104435546999976,-76.52019140599998
LIMA,118170,0,-12.109343749999926,-76.51146679699998
LIMA,118171,0,-12.090890187999943,-76.50680271199997
LIMA,118172,0,-12.093710936999976,-76.49873516399998
LIMA,118173,0,-12.091710936999966,-76.49528906199998
LIMA,118174,0,-12.094157184999963,-76.49239910399996
LIMA,118175,0,-12.09870883799994,-76.48654425599995
LIMA,118176,0,-12.099437644999972,-76.48347236499995
LIMA,118177,0,-12.09461913999997,-76.48238281199997
LIMA,118178,0,-12.095892577999962,-76.47583984399995
LIMA,118179,0,-12.133210937999937,-76.43515429699994
LIMA,118180,0,-12.105673827999961,-76.46073632799994
LIMA,118181,0,-12.108833983999947,-76.46520703199998
LIMA,118182,0,-12.111987200999975,-76.45852206699993
LIMA,118183,0,-12.111435546999937,-76.46538085899994
LIMA,118184,0,-12.116988280999973,-76.45486718699993
LIMA,118185,0,-12.120681640999976,-76.45034570299998
LIMA,118186,0,-12.128571414999954,-76.43706031799996
LIMA,118187,0,-12.128417968999942,-76.44060351499996
LIMA,118188,0,-12.129130858999938,-76.46328515699997
LIMA,118189,0,-12.138496093999938,-76.46340820399996
LIMA,118190,0,-12.145980467999943,-76.49558398399995
LIMA,118191,0,-12.160902343999973,-76.50133203099995
LIMA,118192,0,-12.163121093999965,-76.50047460899998
LIMA,118193,0,-12.175286963999955,-76.48528594499999
LIMA,118194,0,-12.166100437999948,-76.47283699499997
LIMA,118195,0,-12.15266992199997,-76.45849023499996
LIMA,118196,0,-12.143845702999952,-76.42940429599997
LIMA,118197,0,-12.147476561999957,-76.42825390599995
LIMA,118198,0,-12.149130858999975,-76.42733984399996
LIMA,118199,0,-12.151501952999975,-76.42781445299994
LIMA,118200,0,-12.153677151999933,-76.42573393899994
LIMA,118201,0,-12.15834888199992,-76.42806842099998
LIMA,118202,0,-12.162898436999962,-76.42678320299996
LIMA,118203,0,-12.137480468999964,-76.23193554599999
LIMA,118204,0,-12.038490233999935,-76.31416992199996
LIMA,118205,0,-12.033890624999962,-76.28074609399994
LIMA,118206,0,-12.063562499999932,-76.26326562499997
LIMA,118207,0,-12.06833007799998,-76.26043749999997
LIMA,118208,0,-12.075900389999958,-76.25377929699994
LIMA,118209,0,-12.079865233999959,-76.25298828099994
LIMA,118210,0,-12.082892577999932,-76.24898437499996
LIMA,118211,0,-12.085048827999964,-76.25016210899997
LIMA,118212,0,-12.087232421999946,-76.25082617199996
LIMA,118213,0,-12.087476561999956,-76.24697070299999
LIMA,118214,0,-12.104077195999931,-76.23974895899994
LIMA,118215,0,-12.096583984999942,-76.24047851599994
LIMA,118216,0,-12.099984374999957,-76.23812695299995
LIMA,118217,0,-12.100207528999924,-76.24159751099995
LIMA,118218,0,-12.107132811999968,-76.24895507799994
LIMA,118219,0,-12.109232421999925,-76.24430664099998
LIMA,118220,0,-12.109691405999973,-76.24135937499994
LIMA,118221,0,-12.108013671999968,-76.25239062499998
LIMA,118222,0,-12.115720702999962,-76.25326171899997
LIMA,118223,0,-12.110721928999961,-76.23717787999993
LIMA,118224,0,-12.120918841999982,-76.24376728799996
LIMA,118225,0,-12.13428993599995,-76.23340922199998
LIMA,118226,0,-12.136433593999984,-76.22930859299998
LIMA,118227,0,-12.136593749999966,-76.22580859399994
