department,pop_center_id,hospital_count,centroid_lat,centroid_lon
LORETO,122847,0,-4.183617186999919,-73.20316406199998
LORETO,122848,0,-4.183292440999931,-73.32967128599995
LORETO,122849,0,-4.185033202999927,-73.36557421899994
LORETO,122850,0,-4.27788085999992,-73.19388867099997
LORETO,122851,0,-4.188196014999955,-72.89081087599999
LORETO,122852,0,-4.178411723999935,-73.27586966699994
LORETO,122853,0,-4.193291197999937,-73.31908432899998
LORETO,122854,0,-4.196308592999963,-73.25399218699994
LORETO,122855,0,-4.2024433599999576,-73.29942578099997
LORETO,122856,0,-4.2096269529999315,-73.20181054699998
LORETO,122857,0,-4.214585518999977,-73.37179697999994
LORETO,122858,0,-4.215304687999949,-73.17604687499994
LORETO,122859,0,-4.219302733999935,-73.37281054599998
LORETO,122860,0,-4.219666013999934,-73.32811501899994
LORETO,122861,0,-4.216235210999972,-72.85213881499999
LORETO,122862,0,-4.223759984999955,-72.85748360599996
LORETO,122863,0,-4.225566405999934,-73.19569531199994
LORETO,122864,0,-4.23617773399996,-73.30509179699999
LORETO,122865,0,-4.230646483999981,-73.37405273399997
LORETO,122866,0,-4.234296874999931,-73.33438671899995
LORETO,122867,0,-4.2394614929999666,-73.37884618199996
LORETO,122868,0,-4.256469133999931,-73.39820088599998
LORETO,122869,0,-4.241722655999973,-73.30333593699999
LORETO,122870,0,-4.24958398399997,-73.18521679699997
LORETO,122871,0,-4.261154296999955,-72.80710026899999
LORETO,122872,0,-4.266832031999965,-73.24045507799997
LORETO,122873,0,-4.268798827999942,-73.37835937499995
LORETO,122874,0,-4.292014516999922,-73.19787695299993
LORETO,122875,0,-4.289974608999952,-72.79286718699996
LORETO,122876,0,-4.303076171999978,-73.18543359399996
LORETO,122877,0,-4.305476562999953,-73.19613281199997
LORETO,122878,0,-4.304384765999947,-73.20530273399999
LORETO,122879,0,-4.3076714699999386,-73.21776548999998
LORETO,122880,0,-4.313698682999925,-73.43242298599995
LORETO,122881,0,-4.310935546999931,-72.79199414099998
LORETO,122882,0,-4.318359374999939,-73.30180664099998
LORETO,122883,0,-4.4407246099999576,-73.42656054699995
LORETO,122884,0,-4.446740234999928,-73.43127929699995
LORETO,122885,0,-4.454578064999958,-73.43623916099995
LORETO,122886,0,-4.482804687999935,-73.37309570299993
LORETO,122887,0,-4.026546874999958,-72.83741796899994
LORETO,122888,0,-4.01107998499998,-73.36753053099994
LORETO,122889,0,-4.005332030999972,-73.43196484299995
LORETO,122890,0,-4.032517577999954,-73.43939843699997
LORETO,122891,0,-4.032714843999939,-73.40070312499995
LORETO,122892,0,-4.040578124999966,-73.40840429599996
LORETO,122893,0,-4.045556639999977,-73.40907812499995
LORETO,122894,0,-4.046320311999977,-73.40143163999994
LORETO,122895,0,-4.0442167959999455,-73.38174023499994
LORETO,122896,0,-4.059320312999939,-73.39034374999994
LORETO,122897,0,-4.06448242199997,-73.41366601599998
LORETO,122898,0,-4.062953124999985,-73.44635546799998
LORETO,122899,0,-4.0696425779999625,-73.42398828099994
LORETO,122900,0,-4.078054686999956,-73.40449023399998
LORETO,122901,0,-4.070599608999944,-73.38116601499996
LORETO,122902,0,-4.08359960899998,-73.38441601499996
LORETO,122903,0,-4.132156249999983,-73.39646093699997
LORETO,122904,0,-4.131773437999916,-73.40678320299997
LORETO,122905,0,-4.123935546999981,-73.41901757799997
LORETO,122906,0,-4.127185546999954,-73.42685546899999
LORETO,122907,0,-4.15471484299997,-73.41213671899999
LORETO,122908,0,-4.126442638999948,-73.38085710499996
LORETO,122909,0,-4.195242187999954,-73.43641406299997
LORETO,122910,0,-4.2011679689999255,-73.43144531199994
LORETO,122911,0,-4.230417968999975,-73.49242773399999
LORETO,122912,0,-4.215314452999961,-73.51517773399996
LORETO,122913,0,-4.224873046999962,-73.52588281199996
LORETO,122914,0,-4.237298827999957,-73.50982421799995
LORETO,122915,0,-4.248769531999922,-73.53563281299995
LORETO,122916,0,-4.190845702999979,-73.40162109399996
LORETO,122917,0,-4.244373046999944,-73.54519140599996
LORETO,122918,0,-4.2493437499999835,-73.56698437499995
LORETO,122919,0,-4.258519530999941,-73.58610156199995
LORETO,122920,0,-4.269033202999941,-73.58724804699995
LORETO,122921,0,-4.276871093999942,-73.60407031199998
LORETO,122922,0,-4.135068359999927,-76.18914843799996
LORETO,122923,0,-4.2203710939999715,-76.16124413999995
LORETO,122924,0,-4.324333984999956,-76.17591992199993
LORETO,122925,0,-4.433228515999931,-76.10623632799997
LORETO,122926,0,-4.462570311999964,-76.22970117199998
LORETO,122927,0,-4.343493558999963,-77.49042924199995
LORETO,122928,0,-4.394263670999971,-77.48154492199996
LORETO,122929,0,-4.433335936999982,-77.47633789099996
LORETO,122930,0,-4.448592694999946,-77.45370716499997
LORETO,122931,0,-4.055720702999967,-77.18832812499994
LORETO,122932,0,-4.096482421999945,-77.20376367199998
LORETO,122933,0,-4.11504296799996,-77.21819335999999
LORETO,122934,0,-4.200997504999975,-77.30634900199993
LORETO,122935,0,-4.220792968999952,-77.24089648399996
LORETO,122936,0,-4.303070312999971,-77.23884960999999
LORETO,122937,0,-4.324814452999939,-77.21484179699998
LORETO,122938,0,-4.36630663999994,-77.21028515599994
LORETO,122939,0,-4.39285293299997,-77.22666762999995
LORETO,122940,0,-4.407142577999927,-77.18218945299998
LORETO,122941,0,-4.4327773439999385,-77.15090234399997
LORETO,122942,0,-4.475638671999943,-77.14497656299994
LORETO,122943,0,-4.210476561999944,-76.75253710899996
LORETO,122944,0,-4.093519531999959,-77.05348242199995
LORETO,122945,0,-4.067812499999946,-76.65317578099996
LORETO,122946,0,-4.088273436999948,-76.61854882799997
LORETO,122947,0,-4.147035156999952,-76.99682031199997
LORETO,122948,0,-4.095093749999926,-76.49945312499995
LORETO,122949,0,-4.198874999999937,-76.54774218799997
LORETO,122950,0,-4.273999999999953,-76.73869335899997
LORETO,122951,0,-4.211419921999948,-76.93798242199995
LORETO,122952,0,-4.32472656299996,-76.90697656299994
LORETO,122953,0,-4.333808592999951,-76.70144335899994
LORETO,122954,0,-4.362537108999957,-76.76778320299996
LORETO,122955,0,-4.380072265999954,-76.85630078099996
LORETO,122956,0,-4.439367187999954,-76.64466406199995
LORETO,122957,0,-4.427864443999963,-73.45624342499997
LORETO,122958,0,-4.277423885999945,-73.42013491999995
LORETO,122959,0,-4.286112649999948,-73.42957163499995
LORETO,122960,0,-4.315545324999965,-73.45767844299996
LORETO,122961,0,-4.29625182099995,-73.43964782599994
LORETO,122962,0,-4.287242187999936,-73.44927148399995
LORETO,122963,0,-4.341760819999925,-73.45587099799997
LORETO,122964,0,-4.3018027349999635,-73.46230078099995
LORETO,122965,0,-4.347935682999946,-73.44633968899996
LORETO,122966,0,-4.300387120999974,-73.44337555599998
LORETO,122967,0,-4.359801412999956,-73.43820231999996
LORETO,122968,0,-4.404536934999953,-73.45004426299994
LORETO,122969,0,-4.335900390999943,-74.18792578199998
LORETO,122970,0,-4.157112707999951,-74.22550806499999
LORETO,122971,0,-4.2058457029999685,-74.20042968799999
LORETO,122972,0,-4.441008914999937,-73.48940633699993
LORETO,122973,0,-4.3519902339999685,-73.44420507799998
LORETO,122974,0,-4.194720702999981,-74.21111718699996
LORETO,122975,0,-4.222183592999959,-74.16777734399994
LORETO,122976,0,-4.253201170999944,-74.15011132799998
LORETO,122977,0,-4.3542792969999455,-73.44263671899995
LORETO,122978,0,-4.4148964839999465,-73.44364453099996
LORETO,122979,0,-4.324009259999972,-74.29248405499999
LORETO,122980,0,-4.446857421999944,-74.34238281199998
LORETO,122981,0,-4.413401585999962,-74.16895482599995
LORETO,122982,0,-4.406447264999947,-73.95979492199996
LORETO,122983,0,-4.418974608999968,-73.96531445299996
LORETO,122984,0,-4.455505858999964,-74.22028124999997
LORETO,122985,0,-4.484791015999971,-74.04013671899997
LORETO,122986,0,-4.481976562999934,-73.76582031199996
LORETO,122987,0,-4.498091796999969,-73.91893554699993
LORETO,122988,0,-4.482123046999954,-73.99554101599995
LORETO,122989,0,-4.485283202999931,-74.00905663999998
LORETO,122990,0,-4.486942853999941,-74.11864641699998
LORETO,122991,0,-4.472951171999968,-74.08123046799994
LORETO,122992,0,-4.478628906999977,-73.98406249999994
LORETO,122993,0,-4.491528606999971,-74.14644758599997
LORETO,122994,0,-4.469261718999974,-73.49805078199995
LORETO,122995,0,-4.465280570999931,-74.57231265299998
LORETO,122996,0,-4.020621093999978,-74.30214062499994
LORETO,122997,0,-4.033412108999923,-74.38856054699994
LORETO,122998,0,-4.080272766999937,-74.39953315499997
LORETO,122999,0,-4.249882812999947,-74.35791015699994
LORETO,123000,0,-4.044792968999964,-75.26566406199998
LORETO,123001,0,-4.028052734999961,-75.18983788999998
LORETO,123002,0,-4.1747812499999615,-74.96038867099998
LORETO,123003,0,-4.0615351559999295,-75.58374023399995
LORETO,123004,0,-4.172812499999966,-75.08249804699994
LORETO,123005,0,-4.146224608999941,-75.52465624999996
LORETO,123006,0,-4.146224608999949,-75.48231054699995
LORETO,123007,0,-4.15902539099994,-75.44390624999994
LORETO,123008,0,-4.235837890999964,-75.15931054699996
LORETO,123009,0,-4.278181639999959,-75.19771484399996
LORETO,123010,0,-4.284089842999938,-75.24892382799999
LORETO,123011,0,-4.251524737999938,-75.31256361499999
LORETO,123012,0,-4.227958983999932,-75.39565234399998
LORETO,123013,0,-4.298861327999936,-75.61722265599997
LORETO,123014,0,-4.3156015629999676,-75.57093945299994
LORETO,123015,0,-4.30476953099998,-75.51973242199995
LORETO,123016,0,-4.318556640999932,-75.41731640599994
LORETO,123017,0,-4.267349609999934,-75.05689453099995
LORETO,123018,0,-4.314617186999959,-74.90622656199997
LORETO,123019,0,-4.30969335899993,-75.12878320399994
LORETO,123020,0,-4.346130859999964,-75.46163085999996
LORETO,123021,0,-4.430818358999935,-75.76099804699999
LORETO,123022,0,-4.350068359999964,-75.34936913999996
LORETO,123023,0,-4.363855467999945,-75.21150195299998
LORETO,123024,0,-4.357947264999941,-75.120904297
LORETO,123025,0,-4.407185546999927,-75.28732812499999
LORETO,123026,0,-4.4593769529999445,-75.73342382799996
LORETO,123027,0,-4.281253884999949,-75.25055732299995
LORETO,123028,0,-4.488919921999981,-75.71274414099997
LORETO,123029,0,-4.329112646999923,-71.96095675699996
LORETO,123030,0,-4.413381976999971,-71.796719614
LORETO,123031,0,-4.4603867179999375,-71.73258398399997
LORETO,123032,0,-4.017673317999938,-71.10191092799994
LORETO,123033,0,-4.00327034499997,-71.10469576099996
LORETO,123034,0,-4.002702987999949,-71.16140090099998
LORETO,123035,0,-4.011564157999934,-71.12818479999999
LORETO,123036,0,-4.017374784999964,-71.06362808099993
LORETO,123037,0,-4.014169253999971,-71.12159425999994
LORETO,123038,0,-4.465224608999967,-73.43610546899998
LORETO,123039,0,-4.495259765999955,-73.42578124999994
LORETO,123040,0,-4.18232033499992,-77.24504802799999
LORETO,123041,0,-4.49754681599996,-74.54741197999994
LORETO,123042,0,-4.24144088199995,-74.34275319199998
LORETO,123043,0,-4.278880049999944,-74.31971370399998
LORETO,123044,0,-4.4953689489999595,-74.18995201899997
LORETO,123045,0,-4.467968414999974,-74.08536920099995
LORETO,123046,0,-4.453187542999964,-73.52049111299993
LORETO,123047,0,-4.480744163999928,-73.54687146499998
LORETO,123048,0,-4.35987465499995,-73.41212633599997
LORETO,123049,0,-4.327843547999974,-73.46064443199998
LORETO,123050,0,-4.265898652999963,-73.404630431
LORETO,123051,0,-4.249292148999929,-73.38749673699994
LORETO,123052,0,-4.243756647999929,-73.38354280799996
LORETO,123053,0,-4.20250398399998,-73.37497595999997
LORETO,123054,0,-4.191188590999962,-73.36414253499998
LORETO,123055,0,-4.135408229999931,-73.37855182199996
LORETO,123056,0,-4.038412884999961,-73.37870385199994
LORETO,123057,0,-4.309787524999927,-72.79840271899997
LORETO,123058,0,-4.367665368999951,-72.141742686
LORETO,123059,0,-4.298496765999968,-71.96020315999993
LORETO,123060,0,-4.49238235299992,-71.61504238999999
LORETO,123061,0,-4.432126316999927,-71.47977087799995
LORETO,123062,0,-4.423155874999969,-71.34728922399995
LORETO,123063,0,-4.009646424999973,-71.03496867599995
LORETO,123064,0,-4.470459467999941,-77.54185503799994
LORETO,123065,0,-4.441640530999959,-77.51153989899996
LORETO,123066,0,-4.051722873999954,-70.24851503799995
LORETO,123067,0,-4.06296247599994,-70.24872125299999
LORETO,123068,0,-4.023400390999938,-70.59828515699996
LORETO,123069,0,-4.058199218999956,-70.68831445299998
LORETO,123070,0,-4.036611327999932,-70.53577734399994
LORETO,123071,0,-4.098719715999947,-70.13004062599998
LORETO,123072,0,-4.0131992189999375,-70.19618554699997
